"","TCGA.3C.AALI","TCGA.3C.AALK","TCGA.A1.A0SM","TCGA.A1.A0SN","TCGA.A2.A04X","TCGA.A2.A0CX","TCGA.A2.A0EY","TCGA.A2.A0YG","TCGA.A7.A2KD","TCGA.A7.A4SF","TCGA.A8.A06R","TCGA.A8.A06T","TCGA.A8.A06U","TCGA.A8.A06X","TCGA.A8.A075","TCGA.A8.A076","TCGA.A8.A07B","TCGA.A8.A07I","TCGA.A8.A07P","TCGA.A8.A08B","TCGA.A8.A08C","TCGA.A8.A08G","TCGA.A8.A08H","TCGA.A8.A08P","TCGA.A8.A08S","TCGA.A8.A08T","TCGA.A8.A090","TCGA.A8.A097","TCGA.A8.A099","TCGA.A8.A09E","TCGA.A8.A09G","TCGA.A8.A09I","TCGA.A8.A09N","TCGA.A8.A0AB","TCGA.AC.A23C","TCGA.AC.A23G","TCGA.AC.A23H","TCGA.AC.A2FB","TCGA.AC.A3QQ","TCGA.AC.A3TN","TCGA.AC.A3YI","TCGA.AC.A4ZE","TCGA.AC.A8OS","TCGA.AN.A03X","TCGA.AN.A041","TCGA.AN.A0AJ","TCGA.AN.A0AK","TCGA.AN.A0FD","TCGA.AN.A0FJ","TCGA.AN.A0FK","TCGA.AN.A0FN","TCGA.AN.A0FS","TCGA.AN.A0FT","TCGA.AN.A0FZ","TCGA.AN.A0XP","TCGA.AN.A0XV","TCGA.AN.A0XW","TCGA.AO.A03L","TCGA.AO.A0JM","TCGA.AO.A12C","TCGA.AO.A12G","TCGA.AQ.A04L","TCGA.AQ.A0Y5","TCGA.AR.A0TX","TCGA.AR.A1AT","TCGA.AR.A1AX","TCGA.AR.A254","TCGA.AR.A255","TCGA.AR.A2LJ","TCGA.AR.A5QN","TCGA.BH.A0AU","TCGA.BH.A0AW","TCGA.BH.A0B6","TCGA.BH.A0B7","TCGA.BH.A0BQ","TCGA.BH.A0DD","TCGA.BH.A0DZ","TCGA.BH.A0HY","TCGA.BH.A18H","TCGA.BH.A18I","TCGA.BH.A18M","TCGA.BH.A18P","TCGA.BH.A18U","TCGA.BH.A1EV","TCGA.BH.A1EX","TCGA.BH.A1F2","TCGA.BH.A1F8","TCGA.BH.A202","TCGA.BH.A42T","TCGA.C8.A12T","TCGA.C8.A3M8","TCGA.D8.A140","TCGA.D8.A1J9","TCGA.D8.A1X5","TCGA.D8.A1XJ","TCGA.D8.A1XS","TCGA.D8.A1XY","TCGA.D8.A27N","TCGA.E2.A10A","TCGA.E2.A14V","TCGA.E2.A152","TCGA.E9.A1N4","TCGA.E9.A1N5","TCGA.E9.A1N6","TCGA.E9.A1NA","TCGA.E9.A22D","TCGA.E9.A22E","TCGA.E9.A22H","TCGA.E9.A295","TCGA.E9.A3X8","TCGA.EW.A1IW","TCGA.EW.A1J3","TCGA.EW.A424","TCGA.EW.A6S9","TCGA.JL.A3YW","TCGA.JL.A3YX","TCGA.LL.A5YL","TCGA.LL.A7T0","TCGA.LL.A9Q3","TCGA.PE.A5DC","TCGA.PE.A5DD","TCGA.S3.AA14","TCGA.UL.AAZ6"
"IDE",-2.18015894305048,-0.936126298548296,0.537836154088347,0.473268045599834,-0.0972816785215556,0.785539611626535,0.774019431060907,-0.751924835637105,-1.21626424050311,0.345376998791762,-0.861599040154461,1.19316980745066,-0.508698829378025,1.38160732224975,1.57327225149899,0.43950103736028,-0.00265495882782977,0.97325102178302,1.12219681726655,-0.0074851986748589,0.241284628365581,-0.428510707785795,-0.27957606628151,-0.501263239879379,0.297779053792148,-0.505354608235759,1.60910780609913,-1.0139455933208,1.6450359399852,-0.118988059615301,1.42434585577274,1.10496918017051,1.43962189835044,-0.0210078914262485,-0.584125455881428,-1.11510210775612,-0.801170639378477,-0.369712157333746,-1.47198262718497,-1.2939939396175,-2.01126622538924,-1.56977542392329,-1.04034932705284,0.560149709122443,1.24214172718917,-1.01541375463369,1.60900494735468,-0.548046327206294,1.12130972801764,1.4207115578275,-0.348767926248356,-0.625122661551026,-0.367115345298847,-0.124130144847204,0.178800877446766,-0.0563461339524155,-0.550827588872039,5.14652283677284e-05,0.363676717764272,-0.671405610444742,-1.45925420391534,0.337041918475062,1.61010524835255,0.921859014632651,0.403802686905473,0.436037670261179,-0.59436156546344,1.13934168561564,-1.76631685114971,-0.471735568860866,1.23942028988215,-0.439703759640885,0.71283291937352,0.338965113128568,-0.314858161226707,-0.00494517643607904,0.17250684597699,-0.0495690389395721,0.363299214218712,-0.678905723116097,0.267308595496627,1.43270195920686,0.285839510667801,0.294013232411492,0.475198060761029,0.758323854939859,2.7636860476289,0.759764616780222,-1.50764926760124,1.18020357727998,-2.07132656658332,0.546121756068122,0.758006564685319,0.155867900785712,1.68447405884308,0.948475929643149,0.790408533921222,0.961041294590154,0.290807591910286,1.08193899222372,-0.557561258249676,0.824714051811331,0.0310020095774561,-0.00899229186022815,-0.0647002162057463,-1.51353540067489,-1.0728163403202,1.11051866448224,-0.226041150537859,-1.81559134753732,0.162329545080283,-0.0945948163418438,-1.59610319288643,-0.746842988692552,-2.14641341723357,-1.37782224291889,-1.16571977118031,0.348349059245038,0.0250265304569756,-0.850537067944891,-1.79009721472354,0.0790460031498812,-1.16592195307842
"RNPEPL1",1.09884514759046,0.57260070134417,0.999545764949942,0.368282147686082,0.628484352527746,0.253678559387208,-0.0772200690130615,0.367185165059003,-1.75042638206973,1.46573527471062,0.188233532749086,-0.979532591296816,-0.205038539650479,0.224104866264599,0.627804596974637,-0.111106755277331,-1.39346105373552,0.425264147156251,0.299105955852378,-1.87648811590332,-0.301950990575938,0.395502925840969,1.50083579170891,-0.0268647749292322,-0.76920312277584,-0.127299726687985,0.66292656589999,-0.48617400994777,-0.635813184057166,-0.082753997639829,0.585442039965056,-0.170390053154387,-0.323775126165734,-1.68783706471133,-0.380335529504001,1.1977082058704,0.449775973891255,0.471654044683586,-5.46880634514607,1.22040486044519,-0.812838934087657,-0.137064821444907,0.356713296809793,-0.381521364179816,0.359597341543912,-0.674562466746219,1.69245794906262,0.421132008419749,0.0172717881456633,-1.33704076842867,-0.548081446354865,-0.259552969363531,0.748536683319066,1.22737804161444,-0.275832422012625,-0.652461156814191,0.413062844492166,0.029416779335393,0.679155007206382,0.0894907324767408,0.361001579780357,0.725042878217584,-1.04570620256492,0.103490670528408,0.507878641943694,0.189019990985419,-0.805625183362332,-0.916237908745277,1.93723126444063,0.52810781538419,0.142892158716308,0.841146791741683,2.19662618868832,1.6077360418485,0.787646649975499,-0.351105743237163,-0.791313184501022,1.04249441964521,-0.0724348966711736,-0.233969107257078,-0.684438763562009,-0.115658345738682,-1.16254925038017,-1.20384798629015,0.242824249737902,-1.48352788487275,-1.44819607752788,-1.4043478463528,1.10215075116052,0.0127526797641346,1.720087459665,-0.041696737350637,0.205282929292172,-0.309802314979328,-0.355476464062926,-1.45919057861524,-1.18152623921555,0.206948185976151,-0.0684787420780156,-0.471735428735494,0.701561234517822,-0.118066193680649,0.141553875520449,-0.127559534720535,0.215600288359427,0.60362589475398,-0.611897954375891,-1.19116344467687,0.219734308972028,1.1758281178077,-0.162031729655096,-1.7610408883618,-0.918740069502205,0.897435001221381,0.92096054250659,-0.873389083813661,1.26452492281411,0.167611734559681,2.01369258897461,-0.909567458609238,0.890205501313157,-0.571250154932475,1.07497672830691
"PNO1",-0.64478090952638,-1.21330144428577,-0.307357472051781,0.121895325588784,-1.16784715616607,1.84000543778964,0.919399109718952,0.232252213290163,-0.441545095454773,-0.111513430494061,1.26142687083607,1.03791053043523,1.20210009198666,2.669513638059,0.0886934183480488,-0.36058140863606,0.295720231496485,-0.195732535467522,0.256317470526778,-0.833527863320021,0.0914018958284054,-0.478333510284693,-0.593343806153459,-0.342590661533367,-0.457786899756537,-0.298518121296243,-0.00186770566636304,0.771502279221023,0.355903336530103,1.04141357573365,-0.218367487949705,1.54849048442297,-1.04171280585969,-0.385410394801258,-0.175409940093714,-1.21115929300448,1.14788330277879,-0.0187260465692796,-5.6962030661489,-0.547178326013244,1.25699668397001,-1.14250048532118,-2.07652820790175,0.908687684929652,-0.210181781252859,0.971465513364467,1.2945497304346,0.298154153749182,1.37887633169732,-0.718164501128982,-0.710931660540439,-0.402344125407715,-0.784789247845474,0.552048877610207,-0.432713333795644,-0.419811289555034,0.0437714064841406,-0.169146510696941,-0.853631607211502,-0.884064568965839,1.59919356913272,0.218488290751381,0.825958343977423,0.999227415097952,-0.281125700127193,-0.378925913294211,0.502254358108665,0.5493828740053,-0.970932872438637,0.527068044584631,-0.916645058444451,0.760274140279965,0.699768390436939,-0.200541725895526,-0.965303985273164,-0.0600752825030929,0.269327273822672,-1.25948374382062,0.622064594219165,-0.128303462415335,-0.601641564526499,0.213038642140398,0.744991796476188,-0.679454060965534,-0.0742644332284636,0.811854433327072,2.84224784755245,0.850289796601653,1.21625492040296,0.046078943279136,-0.0610889805176682,-0.199551237604505,0.466783237795295,-0.357194905635409,0.234378748241397,-0.110961145194928,-0.410839751814457,-0.397100664796909,-0.854344846385232,0.577359854275009,-0.329846934272439,-1.02782857355818,-0.796251391098084,0.0652155277109242,1.00246928148559,-0.746586589876254,0.52832679140382,0.118455044738306,0.351764898637265,-1.73110257518658,0.54474189806701,-0.424638646707808,0.605338864848394,-0.691879098317909,-0.247019310009625,1.18392557830411,-0.441730712930441,0.261151681459533,0.891583257050446,-0.0922207674765787,-2.092765392508,-0.964329962807526,1.32594405674387
"FUOM",0.0561804181870304,-0.250367453398051,1.74284698191378,-0.398005319574697,0.369179490601219,0.0257211967516899,1.02714561970462,0.438351866957614,0.0660641433545314,-1.08548260185885,0.426123444888854,1.28506177553715,-0.748531888395298,-0.566094808318753,1.70478314746084,-0.618709433149167,-0.946870464439367,-0.511784946656526,-0.142271249661448,0.591281053820527,-0.29330819168743,-0.82713382555237,2.22133953319594,0.743018305957328,-0.851524741409932,-0.00860472617565472,0.791204156917534,-0.2186843604741,-1.490896823473,-1.10701399944902,0.537653793972655,-0.466813000415131,0.939754194691207,-1.23968063343577,-1.11030663542046,1.15066679791419,-1.00681595373933,-0.0839146666805178,-3.02772797201516,0.117086387606712,0.765739491810226,-0.749133513385784,-0.204192133530217,-0.438895101403309,-0.0349832410997837,0.777175607587665,1.40332237353806,0.322987612612661,1.18716645600888,-0.0743628933486932,0.670979581944321,-0.00516145971126889,0.323787352127807,1.29025005104744,-0.258862024265217,-1.43178764874204,0.0468353646673301,0.734517113008124,-0.334578278455479,0.276686373245737,-0.690661957257335,0.0158370475464793,-0.264883344659456,0.178740186209769,0.0406910856040724,0.0640351799970465,0.120785155296906,-0.769964193087184,2.88259808402875,-0.0861099678107427,-0.282649714040278,1.41035896081675,1.70308155350795,0.000515928377758004,0.15365121710905,-1.2500027812665,0.770741419656078,-0.862920512054958,0.598440513213772,0.153077699699692,-0.442083326245519,-1.27475202324126,-0.313348825583539,0.189850238220485,-0.388998483525259,-1.87705634311943,-2.55241233367586,-0.78771231013313,1.22942914626209,0.505675075184705,-0.691478865976107,-1.19371770006556,-0.50467771833536,-0.152461962993765,-1.41564913347854,-0.164854052388133,-1.21008966823451,1.32279712721436,-0.753708045609837,-1.21633618351205,0.61559369486577,0.436862259582926,0.289077151946999,0.697185135822176,0.0268998786643403,0.775228100388587,0.573097691834181,-1.34854307523792,-0.223769018075129,3.26245891514577,-0.353206792637114,-2.30824616304716,-0.12976552003151,-0.703812785015565,1.50359001362576,0.850153591380655,0.862705333984735,-0.541134078880815,1.58771267755315,1.05484029379153,-0.354282937913873,0.626653116994643,-0.893483354103379
"IFT57",-2.5616240557614,-0.273836628475453,0.0302852923147659,-0.547309642774589,0.27722817678582,-0.011608568526958,0.817852696115675,-3.80344703571505,-0.220184372044766,-3.97367723795332,1.13121713591931,-0.694775079187076,1.96048289640967,0.222947360456249,-0.56962227354804,-0.794364273294426,-0.80912462285265,-0.228460692790687,-0.0685003324864432,0.58725807052046,1.32568207603802,-0.0447204445699904,0.335720819595266,0.917327606352887,0.362245030048614,-0.278862379303252,0.314089454899834,-0.069811447595276,-1.19396850779279,0.937147517816496,-2.62693620067578,-0.385273429671666,0.537321591384703,0.500126134659689,-0.0272155505264953,0.099707825960339,0.156666961013909,0.190420397719718,-1.66958921854923,-0.0842500115634858,0.552808405754503,-1.43345070779815,-0.553949669631275,0.532125422691697,0.171792951381313,2.50937470614511,-4.34885959510869,0.721153857351944,0.614355068226903,0.200885180123266,0.432616086674281,0.161903306858653,-0.986665775060534,0.304524131074244,-0.00393617218123916,0.214836334434129,0.59544979790516,-0.12762136525255,-0.173859392133881,-0.0608044345695114,0.351890924607394,0.730492666476925,0.133175290212169,0.308011031693277,-0.279740986164275,-0.149411332206913,-0.297459600910596,0.847834306113475,0.124848842388732,-0.061164885363997,1.03697511503702,0.135730937768132,0.676247692917614,-0.520270765628089,0.69304491907523,0.220296763982757,0.674806731998846,0.476573584072359,0.287142490034286,1.17290113217985,0.360673698133776,0.355664560800576,1.18225715692964,0.784505253199416,0.463663357398604,-0.1094562581408,1.05810669366177,0.496313356528057,0.288326896123414,0.396514520553346,0.591696347519555,-0.303087208042719,-0.831365300622476,0.138369445686013,1.10345557988982,-0.0114864475280387,-1.37290371376286,-1.25391459334391,0.493934354668294,0.921701097731205,-0.632961861200353,-0.145974122639892,0.393783126165405,0.809468458025511,1.46530137494917,-0.020744728574963,0.531525000519907,0.0934906822182458,-0.279046685983058,-0.231258655959747,0.845699351132682,0.208678053852659,0.460555820448474,-0.711537473473541,0.409586369704687,-0.0756223778181594,-0.127695483146462,-0.4781784314871,-2.46684660652591,0.348181385061125,0.0943707013853368,-0.744453336309891,-0.150457391248995
"HPS3",-0.0384692940577523,-0.999528478750898,-0.327595931372304,0.602293508809756,-0.426935150790603,0.125200905165768,0.0099932608982322,0.798540087474518,-1.59913955127229,-0.931984030561601,0.135494288998339,0.760403178709764,2.10078213009192,0.437903123007012,0.192091345013942,-0.182465145233317,-1.68744556747157,-0.413098125169973,0.938842498653907,-0.189623670500122,0.224986551252113,0.166037541037081,0.509789115651167,2.61725526740583,-0.0857841548357178,-0.583179637546227,0.522845582161674,2.23755578999295,1.83071534515,0.742402582547231,-0.508527883282141,0.880096297742481,0.210326906229865,0.09612189135182,0.378147530281054,-1.13222485529432,0.497170069691566,-0.338690955230364,-1.96874740387971,-2.26278795403398,-1.79655401184627,-0.440206964758405,-1.37227333262638,-0.564264084133703,0.459510292458689,0.624104798398286,1.74488149676046,-0.168096436288923,0.757400579838406,0.465666999443713,-0.286101528929195,0.132692620621016,-1.13125800454283,0.142151093999637,0.590012924514892,0.395312248178061,0.479555508632407,-0.568184169959785,-1.67928840337477,0.383780132668026,-0.624203366546472,-0.184638057419858,1.21699963434488,-0.253906944795649,-0.493544165521136,-0.0445746068294123,-0.100620784787545,1.17053323891993,-1.83865030306958,0.0690327235811126,0.996594170589775,-1.23577010615011,-0.302713113417497,0.416673583996424,-0.906094485157336,1.30420510728467,-0.661660673776122,1.49130929748931,0.214046657013697,-0.142350039059372,0.564732965365331,0.419137507106796,0.852907477602746,0.597522398927605,0.457049677711238,0.732178138648178,2.08980985757144,0.308771892971249,0.00525976977962407,-0.957497249357757,0.49814739426373,0.366909466210175,0.488055264871738,0.519818774115845,0.388538203325271,0.411381465548106,1.54481117553183,-1.42967364143568,1.9117989135846,1.14640588059986,-0.283331674305583,0.518738269083359,-0.00324167873794102,0.505066259071567,0.796395902323641,1.35688409122597,-0.501335081830202,0.520347714147827,-1.49984433534126,-3.47668149613838,0.0866753713101339,-0.405262348763482,-0.73285561731482,-0.905406830157023,-0.751059837284581,-1.00487564847631,-1.73387545955724,-1.57245287397724,-1.09305495744215,-0.589693321775987,-0.808325717102111,0.0193155248393344,-0.956468120517673
"ARHGAP45",1.32029666208582,0.220018858674423,-0.195479035463969,0.658044448683057,-0.197832661539505,0.320600691229015,0.17891638463457,-1.43348598012347,-0.165899369439981,1.14252215203561,-0.394290764679096,0.404678340779524,-0.978251541759643,0.13967787082144,-0.0339340505933723,-0.422363016793836,-0.384695145408946,-0.201349527206161,0.0922237855464791,-0.148261400975866,0.332637021204369,0.489740367250874,1.66538279719632,0.687485937716351,-0.683484358787739,0.0979560609804315,0.831682815446879,-0.529339346453299,-0.123377605136267,0.648279319837679,0.0947726197733316,-0.704078236926635,-0.263406075459966,-0.88485123624021,-0.620400219734493,0.833360463474254,-1.20803906608069,1.06839298980124,-2.90939845401466,1.5274542591743,-0.0405992659854241,0.812841120660191,1.03263892678379,-0.723624326755312,-1.84604350729286,0.0471699271962769,0.72293837039522,-0.763282778962461,-0.407966903988516,-0.0956783667148976,0.756479417794565,-0.945123794918936,0.210884222734335,0.455009705846702,-0.446281380873526,-0.503998314311854,0.325089079017896,0.10766522500316,-1.69235655748747,-0.317612907414826,0.406680475302736,0.185975766512747,-1.50334115678396,1.38665269966996,0.784739379543646,1.63588605948559,-0.702153309798219,-0.314473194100208,2.26692906283701,0.511333699599686,0.111004838172786,1.39147530350821,2.84032982213224,1.17587966744894,0.348126181095269,-0.757488449815328,-0.591329496148588,-0.905440564543777,0.997248966432559,0.376615016433032,-0.337895018050373,-0.326633602946758,-1.03402369978408,-1.15523436651289,-0.647813207554517,-2.85513808735899,-2.21355378076812,-0.218343848328486,1.75345604742937,-0.614605452951949,-0.966658769460831,0.324381472491242,-1.42727077251499,-0.109491386936256,-1.04884156109946,-0.929623573100907,-0.423863742084861,-0.712204166922628,-0.405933760120676,-0.668985560515392,-0.381434826779023,0.220186231371255,0.885874624176193,0.175140750915371,-0.0773505317808818,1.30758022359114,-0.200079112559297,-1.09011748615508,-0.313015365913019,2.22064353442579,-0.464800055600774,-2.45118560333123,0.711751014629578,-0.367428104286102,1.28776262183579,0.326639565798826,0.890066760759213,1.39750784424592,2.0231702248321,0.323920570640725,0.510778102318137,-0.76668002315206,1.24464046587047
"HOXC9",0.223716003252333,1.26933005159407,0.470771973274833,0.31601282499163,0.486650386246762,1.19680805220414,0.139331527958704,-0.463867883740689,1.06872643718688,-0.622704979322446,0.387817245158027,-1.59939231820203,-0.747144978002966,0.286216632658627,-0.476606204474617,-1.40428637772398,-1.13424751259056,0.972283529363356,-0.755743574562181,-0.0810215781214041,-1.54603443571821,-2.07342527122827,-1.02464611002673,0.568493774242579,0.649764624681609,2.53116509463991,-0.568705296644042,0.18329363377842,-0.170172428143523,-1.07467546482164,-0.610672212704222,2.20014425305359,0.314364268932154,0.841962645328498,-0.686217988483601,-0.23902212191702,-0.118780865312804,-1.50358070410387,-1.00061899955012,1.40519546676834,-0.849640922944383,-2.70539056067142,-0.252626223456348,-0.301516576669572,0.423139279364492,0.0967721578958343,1.13754090572494,1.07913372995475,-3.31603365204451,0.116246878186294,0.511189471192801,-0.061332095267836,1.48177578649274,0.474477564217006,-0.118185786106767,0.18707447177472,0.413198069467085,0.732276581342474,1.41765488358555,0.038897326929395,0.715084207692373,2.25003839239492,-0.9706880026751,0.708117924185055,0.402045229256972,-0.571380928922986,0.651367464989239,-0.554613777419376,0.825452344048097,-0.562347826739881,-0.632590048193049,1.31832744161299,0.218649376565097,0.634408394720266,-0.00922473788770907,-0.121196822787935,-0.214466809594914,1.2364719479155,0.677455936475053,-1.35831797804614,-1.01093956267407,0.541783900858806,-1.25592920517336,0.443788512041689,-1.01486891327286,-0.749256918832606,-2.79285611313735,-0.915360350844752,1.62291353828976,0.651079253247654,0.344202443478711,1.07636784537721,0.000369163843531411,-0.15373887584204,-0.280131868339047,0.242880836104367,-1.78894857637912,0.951470377532305,-0.510936427590661,0.680553748804539,-0.404751842365103,-1.49681373463712,-0.354281561657463,0.153345441202533,-0.252099938617713,0.0740406567749235,0.807727179974102,-0.398808967978556,-0.301047747632183,1.39468978817417,-0.451340710365893,-0.591238107704417,-0.282172801297173,0.201473626325514,-0.133187178799938,0.367744988704153,0.617177056345432,1.46796307766048,-0.793509290002897,-0.0261420214468216,0.785964447557154,-1.01709486452401,1.79219556034291
"RABL3",-0.917635376664217,-0.309196615682343,0.0468584928196185,-1.77152537304546,-1.88506330732209,-0.88474875866496,0.497318698032121,1.49261623591281,0.295730140327471,-1.14548774754932,-1.45816715953828,0.982137971795411,-0.0523242985367073,-0.679332609743805,1.4422745774173,-0.46192959962632,1.26983451216712,-0.475247227058269,1.88912773289971,-1.14162387710227,0.899771763332722,0.461031786950458,-0.483201992536053,-1.03754015448293,0.616783216663952,0.255382876460427,0.614539862039188,-0.607556532794818,1.99480749923107,-0.652676710545312,0.989478277049319,-0.263674717743037,1.43239318204579,0.531816993633517,0.821195928997324,-0.980238164280001,0.067950000864584,0.14791811841958,-1.13458050340212,0.795262176562272,-0.734564358187342,-0.499727611623424,-0.131148821300606,0.128333338614735,-0.581504033167825,0.280752329561516,0.925956195332113,-0.790989236708129,-1.23676530750053,-0.604670990954488,0.230847559347769,1.24272453070658,-2.26768488830908,-1.01937369857767,1.14318867303299,-0.163166930426819,0.353353826205694,-0.678811219669752,-1.6671632657238,-0.751283411832787,0.98116028735366,-1.23315493275911,1.90857867876582,0.315371844290614,-0.946573060482615,-0.454496724375536,-0.284491999701702,0.897020704835164,-0.768051092158836,-0.419176456607667,2.19371209131057,0.31875137391741,0.903803598198474,-0.520266654410841,-0.714221220302235,0.432734144419481,0.348873599452022,1.31124802120426,1.1425245191412,-0.0216503370814714,0.838353831199516,1.12837469684416,0.728303573582265,0.334933611000327,-0.119142819004172,0.386251860576873,2.97231510555372,0.6070035546614,-0.643435765144847,0.187469064736533,0.0228034273609284,-0.423624012992684,1.32754927389585,1.52304849992029,0.593451284542072,0.125069870428221,-1.34704112042735,-1.44157472918209,0.211184243115561,1.38348690497629,0.613885482157154,0.959548580535184,-0.113973987508509,0.961209933358987,-1.17000218887497,-0.931192120785722,0.126369397187835,1.99997889541571,-0.960658894914983,-0.659758985163111,0.544813268568806,0.469220084180637,-0.360216735687839,-0.796480494058418,-1.57032478584108,-0.248861652512528,-2.24738282790196,-0.47538068498702,-0.664865751271461,-0.558899091732916,-1.00541338249748,-1.03738520874849,-1.04148758569184
"STAM",-2.68397173294039,-1.02941232311379,0.505087633353815,-0.703629412517472,-0.895124541530974,-0.493013550759413,-0.856486639936369,1.80221597718787,0.976674454936131,0.188531788682494,-0.680914658666545,0.631882933437082,2.06887517205951,2.4588393466336,0.79002363760876,-0.81847121878951,2.28575574451634,-0.891621605275093,0.983881877531334,-0.196418019871761,0.0319672249414255,0.81327843549025,0.148550457814429,1.62908905907284,-0.548041611132266,0.321133567596637,-0.435833236703103,0.883343345544442,1.28660223325114,0.247736002761878,-0.220480331632827,0.895894333348533,0.81199415921356,0.311433780827974,0.460029286271888,-0.566941111087581,-0.39869169459044,-0.151546981211516,-0.613299512612387,-2.54347707116945,-0.970056633552555,-1.39616841772212,-1.35198306364541,0.254993692471875,-0.263812103391555,2.47786467561195,0.27009628309634,0.306095680699737,0.800199940513924,0.149114708262608,0.0338815146146624,0.261845917151485,-0.974116725024769,2.58563532002368,-1.01232216548105,0.0808045061530928,0.544184472988579,0.116664874585393,-0.023112338502091,0.152577615097138,-0.232316126044653,-0.0220232767934254,1.66909484709354,0.28995548071305,0.117058696608381,-0.30939706339397,-0.460726176027276,1.30132165150529,-1.82294463641748,-0.43343342813671,-0.290441773465938,-0.0678264627893407,-0.0664500495462648,-1.09680253298423,-0.842667043807693,0.378225430101824,-0.0224260685982837,0.55579289357986,-0.361966845084099,-0.0522003428971413,-0.517759570839552,0.407915351198697,0.543129223890666,0.0905828835961825,-0.428427423917766,1.79428567953774,1.79959299507943,-0.46927113949431,-0.615343750513778,-0.133327301182833,0.623482264814605,0.191537202079678,0.256115850711871,1.72665680038562,0.609073729441458,0.434647625612196,-0.261981900368558,-0.0832725219854189,0.330933803266483,-0.304632208862316,0.359542648804035,0.0209476252011959,-0.339555490584343,0.116935186493365,0.633205507959738,0.702076764337725,0.359962729910279,0.582401661524868,0.253935499541294,-3.12545427999895,0.387450622449289,0.0340145537392105,-1.3240437377627,-0.675123701467601,0.132193073354012,-1.0025035646969,-1.80572364449234,-1.18820214654761,-1.60860505498434,-1.23923465035847,-1.44511441298927,-0.729467816168151,-1.17123509182192
"KLF16",1.15484238707822,1.04558202233697,0.47812047691667,0.32571563630424,-0.0509342044895599,0.909625630300137,0.480191147126097,-0.335734472368958,-0.653775107791418,-0.407763086408084,-0.026491907322396,-0.0959104892404845,-0.176049969834037,0.823399157162737,-0.0882043966084682,-0.328544767485773,0.446524498534639,0.337155323822315,0.252761345479008,0.364292986962489,0.829750722779391,0.765643391665609,0.215268223232251,0.0989743050283174,-0.338487590804255,0.681829271461104,-0.351721863475541,-0.897733295105846,-0.400963372637707,1.00307366022532,-0.728528459660339,-0.652866538967573,-0.0365557050835764,0.347905482031714,-1.73990339946156,1.58683738294579,-0.633020355999525,-1.0198230649111,-3.23020750979698,0.971953445204382,1.00210286849598,0.310518107920213,0.332643156924191,0.240810886199509,0.18592523137281,-0.352222349382581,1.40085807679476,0.692697678838344,0.318560222173036,1.56638296347075,-0.391641841703046,-0.213016502306261,1.69827154797861,0.635911102712618,-0.2779434713522,-0.695506942006565,-1.09421490025959,0.535995321285007,-0.184210918794359,-0.0836254644373046,0.0843145046283117,-1.62919871874504,-1.4818177683509,0.163251100801713,0.269435932672519,-0.450906532554537,-1.3814193353528,-1.62530947922887,1.34741928771881,0.198949861503853,-1.13671411459209,0.387856579652814,0.589741880043593,-0.104437475732068,0.559745075716189,0.0156596317674028,0.399131858441853,-0.0779218201445463,1.63163927372133,0.0865953913891414,-0.53134403962658,-0.349340855751361,-1.00050551381586,-0.0549133623030237,-1.91787562626387,-2.54326208329529,-3.27266930594653,-0.543772014373295,1.691034700955,0.38206388811885,0.302270794485921,-0.228322812222697,-0.815940841372704,-0.993940252574732,-0.0374464421493704,-1.24528941437072,0.282102185542687,-0.555997895273743,-0.301661536157073,0.496173601979243,-0.360126949613117,-0.0907391109716435,0.567918629533981,0.308031744070321,1.04520646933489,-0.19413586422132,-0.183198450065183,-2.33970723617353,-0.70299957017739,1.48194858616052,-0.753255456942996,-2.33278205739773,0.916178934149745,-0.0434751084405396,0.574999606343945,1.39010510060315,1.41052769033485,0.945838185378296,2.48504369986678,0.572821932207445,-0.410141616070055,0.109688610545857,2.44035220953402
